attribute_id,entity_type_id,attribute_code,attribute_model,backend_model,backend_type,backend_table,frontend_model,frontend_input,frontend_label,frontend_class,source_model,is_required,is_user_defined,default_value,is_unique,note,is_bfm_defined,attribute_id,frontend_input_renderer,is_global,is_visible,is_searchable,is_filterable,is_comparable,is_visible_on_front,is_html_allowed_on_front,is_used_for_price_rules,is_filterable_in_search,used_in_product_listing,used_for_sort_by,is_configurable,apply_to,is_visible_in_advanced_search,position,is_wysiwyg_enabled,is_used_for_promo_rules,search_weight,is_deleted,attribute_set_and_group_names
416,4,template_locking,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Lockable Frame,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\LockableFrame,0,1,,0,NULL,0,416,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,8,0,0,1,0,Custom Frame|Filters
404,4,template_matboard_included,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Matboard,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\MatboardType,0,1,,0,NULL,0,404,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,9,0,0,1,0,Custom Frame|Filters
443,4,template_menu_orientation,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Menu Orientation,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\TemplateMenuOrientation,0,1,,0,NULL,0,443,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,1,0,0,1,0,Custom Frame|Filters
442,4,template_menu_pages,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Menu Pages,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\TemplateMenuPages,0,1,,0,NULL,0,442,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,1,0,0,1,0,Custom Frame|Filters
414,4,template_mounted_graphics,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Mounted Graphics,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\TemplateMountedGraphics,0,1,,0,NULL,0,414,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,5,0,0,1,0,Custom Frame|Filters
400,4,template_multiple_mat_openings,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,How Many Mat Openings?,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\MatOpeningsType,0,1,,0,NULL,0,400,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,10,0,0,1,0,Custom Frame|Filters
406,4,template_orientation,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Orientation,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\OrientationType,0,1,,0,NULL,0,406,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,4,0,0,1,0,Custom Frame|Filters
418,4,template_outdoor_application,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Outdoor Use,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\TemplateOutdoorApplication,0,1,,0,NULL,0,418,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,10,0,0,1,0,Custom Frame|Filters
438,4,template_product_type,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Product Type,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\ProductType,0,1,,0,NULL,0,438,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,0,0,0,1,0,Custom Frame|Filters
405,4,template_sizes,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Sizes Available,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\SizesAvailable,0,1,,0,NULL,0,405,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,1,0,0,1,0,Custom Frame|Filters
433,4,template_total_matboard,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Number of Mat Boards,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\TemplateTotalMatBoard,0,1,,0,NULL,0,433,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,7,0,0,1,0,Custom Frame|Filters
423,4,template_with_header,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Personalized Header,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\PersonalizedHeader,0,1,,0,NULL,0,423,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,3,0,0,1,0,Custom Frame|Filters
399,4,template_with_labels,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Personalized Labels on Matboard,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\PersonalizedLabels,0,1,,0,NULL,0,399,NULL,0,1,0,1,0,0,1,0,1,0,0,0,NULL,0,11,0,0,1,0,Custom Frame|Filters
439,4,template_with_lights,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Interior LED Lighting,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\TemplateWithLights,0,1,,0,NULL,0,439,NULL,0,1,0,1,0,0,1,0,0,0,0,0,NULL,0,0,0,1,1,0,Custom Frame|Filters
441,4,template_with_shelves,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,multiselect,Glass Shelves,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\TemplateWithShelves,0,1,,0,NULL,0,441,NULL,0,1,0,1,0,0,1,0,0,0,0,0,NULL,0,7,0,0,1,0,Custom Frame|Filters
87,4,thumbnail,NULL,NULL,varchar,NULL,catalog/product_attribute_frontend_image,media_image,Thumbnail,NULL,NULL,0,0,NULL,0,NULL,0,87,NULL,0,1,0,0,0,0,0,0,0,1,0,1,NULL,0,0,0,0,1,0,Custom Frame|Images
114,4,thumbnail_label,NULL,NULL,varchar,NULL,NULL,text,Thumbnail Label,NULL,NULL,0,0,NULL,0,NULL,0,114,NULL,0,0,0,0,0,0,0,0,0,1,0,0,NULL,0,0,0,0,1,0,Custom Frame|General
91,4,tier_price,NULL,catalog/product_attribute_backend_tierprice,decimal,NULL,NULL,text,Tier Price,NULL,NULL,0,1,NULL,0,NULL,0,91,NULL,2,1,0,0,0,0,0,0,0,0,0,1,"simple,configurable,virtual,bundle,downloadable,customframe,frame",0,0,0,0,1,0,Custom Frame|Prices
116,4,updated_at,NULL,eav/entity_attribute_backend_time_updated,static,NULL,NULL,text,NULL,NULL,NULL,1,0,NULL,0,NULL,0,116,NULL,1,0,0,0,0,0,0,0,0,0,0,1,NULL,0,0,0,0,1,0,Custom Frame|General
97,4,url_key,NULL,NULL,varchar,NULL,NULL,text,URL Key,NULL,NULL,0,0,NULL,0,NULL,0,97,NULL,0,1,0,0,0,0,0,0,0,1,0,1,NULL,0,0,0,0,1,0,Custom Frame|General
98,4,url_path,NULL,NULL,varchar,NULL,NULL,text,NULL,NULL,NULL,0,0,NULL,0,NULL,0,98,NULL,0,0,0,0,0,0,0,0,0,0,0,1,NULL,0,0,0,0,1,0,Custom Frame|General
146,4,use_config_allow_message,NULL,NULL,int,NULL,NULL,text,Use Config Allow Message,NULL,NULL,0,0,NULL,0,NULL,0,146,NULL,0,0,0,0,0,0,0,0,0,0,0,0,giftcard,0,0,0,0,1,0,Custom Frame|Prices
144,4,use_config_email_template,NULL,NULL,int,NULL,NULL,text,Use Config Email Template,NULL,NULL,0,0,NULL,0,NULL,0,144,NULL,0,0,0,0,0,0,0,0,0,0,0,0,giftcard,0,0,0,0,1,0,Custom Frame|Prices
140,4,use_config_is_redeemable,NULL,NULL,int,NULL,NULL,text,Use Config Is Redeemable,NULL,NULL,0,0,NULL,0,NULL,0,140,NULL,2,0,0,0,0,0,0,0,0,0,0,0,giftcard,0,0,0,0,1,0,Custom Frame|Prices
142,4,use_config_lifetime,NULL,NULL,int,NULL,NULL,text,Use Config Lifetime,NULL,NULL,0,0,NULL,0,NULL,0,142,NULL,2,0,0,0,0,0,0,0,0,0,0,0,giftcard,0,0,0,0,1,0,Custom Frame|Prices
102,4,visibility,NULL,NULL,int,NULL,NULL,select,Visibility,NULL,catalog/product_visibility,1,0,4,0,NULL,0,102,NULL,0,1,0,0,0,0,0,0,0,0,0,1,NULL,0,0,0,0,1,0,Custom Frame|General
80,4,weight,NULL,NULL,decimal,NULL,NULL,weight,Weight,NULL,NULL,1,0,NULL,0,NULL,0,80,NULL,1,1,0,0,0,0,0,0,0,0,0,1,"simple,frame",0,0,0,0,1,0,Custom Frame|General
255,4,dimension_2,NULL,adg_customizer/entity_attribute_backend_fractional,text,NULL,Ziffity\CustomFrame\Model\Product\Attribute\Frontend\Fractional,multiselect,Available Width,NULL,adg_customizer/entity_attribute_source_fractional_size,1,1,NULL,0,NULL,1,255,adg_customizer/adminhtml_catalog_form_renderer_attribute_fractional,1,1,0,0,0,1,0,0,0,1,0,1,customframe,0,0,0,1,1,0,Custom Frame|Size
